498,746,72
641,883,81
778,1289,69
894,1340,67
796,1446,58
744,1437,51
513,1747,82
400,1815,55
70,1891,77
195,1889,69
280,1289,25
93,964,63
296,932,27
285,1013,51
550,121,76
25,772,51
62,561,65
212,556,47
297,329,49
526,1182,53
