440,776,85
188,877,67
30,1509,76
468,1398,80
700,1522,78
123,1821,73
214,1748,38
329,1832,33
397,1712,39
708,1881,57
915,1840,60
966,896,65
778,1126,60
617,1292,46
522,1153,52
373,982,100
83,1297,53
355,1270,50
361,1498,44
135,1194,54
208,258,40
18,231,48
254,30,46
573,440,74
853,399,93
639,52,49
700,163,43
935,144,40
948,296,25
0,665,46
575,735,41
954,714,49
712,841,35
847,822,32
244,445,51
379,171,30
