726,573,139
240,258,86
46,355,77
337,890,76
377,703,53
591,839,84
827,953,81
879,1161,56
446,1102,53
419,1246,60
583,1107,41
248,1479,94
91,1294,45
181,1984,91
546,1707,48
760,1691,63
812,1528,93
635,1767,87
738,214,79
635,236,42
853,271,83
909,564,57
317,252,100
183,877,63
